diazfe01,2004,Felix Antonio,R,33,1
diazjo01,2006,Joselo Soriano,R,5,2
dibblro01,1988,Robert Keith,R,645,8
dibutpe01,1924,Pedro (Villafana),R,15,2
dickege01,1917,George Clark,R,0,1
dickele01,1923,Leo Louis,R,135,4
dickera01,2001,Robert Allen,R,509,9
dickmem01,1936,George Emerson,R,126,5
dicksbr01,2011,Brandon Lee,R,7,1
dicksja01,1996,Jason Royce,R,214,4
dicksji01,1963,James Edward,R,86,4
dicksmu01,1939,Murry Monroe,R,1281,20
dickswa01,1910,Walter Raleigh,R,202,5
diehlge01,1942,George Krause,R,1,2
dierkla01,1964,Lawrence Edward,R,1493,14
dietrbi01,1933,William John,R,660,18
dietzdu01,1940,Lloyd Arthur,R,79,5
difelma01,2008,Mark Andrew,R,71,3
diggibe01,2002,Benjamin Howard,R,15,1
diggsre01,1934,Reese Wilson,R,2,1
dillati01,2008,Timothy Charles,R,33,3
dillmbi01,1967,William Howard,R,86,2
dingmcr01,2000,,R,50,4
dinnebi01,1898,William Henry,R,1127,13
dioriro01,1973,Ronald Michael,R,11,2
dipotje01,1993,Gerard Peter (III),R,352,8
dischge01,1905,George Charles,R,14,1
distaal01,1969,Alec John,R,1,1
ditmaar01,1954,Arthur John,R,552,10
dixonke01,1984,Kenneth John,R,377,4
dixonso01,1953,John Craig,R,90,5
dixonto01,1977,Thomas Earl,R,94,4
doakbi01,1912,William Leopold,R,1014,17
doanewa01,1909,Walter Rudolph,R,9,2
doberje01,1939,Andrew Joseph,R,55,4
dobsoch01,1966,Charles Thomas,R,758,9
dobsojo01,1939,Joseph Gordon,R,992,14
dobsopa01,1967,Patrick Edward (Jr.),R,1301,12
dodgesa01,1921,Samuel Edward,R,3,2
doefr01,1890,Alfred George,R,4,2
doherjo02,1992,John Harold,R,177,5
dohmasc01,2004,Christopher Scott,R,166,6
dolanjo01,1890,John,R,87,5
dolanto01,1883,Thomas J.,R,0,1
dolisra01,2011,Rafael Jose,R,1,1
dollar01,1936,Arthur James,R,3,2
dolsifr01,2008,Freddy,R,32,2
dominju01,2003,Juan Ramon,R,72,3
donahde01,1943,John Stephen Michael,R,3,2
donahre01,1893,Francis Rostell,R,787,14
donalat01,1938,Richard Atley,R,369,8
donaled01,1912,Edward Alexander,R,1,1
donnebl01,1944,Sylvester Urban,R,296,9
donnebr01,2002,Brendan Kevin,R,369,9
donnech01,2001,Chris Barton,R,0,1
donneed01,1911,Edward,R,83,2
donneed02,1959,Edward Vincent,R,6,1
donohji01,1961,James Thomas,R,116,4
donohpe01,1921,Peter Joseph,R,571,14
donovbi01,1898,William Edward,R,1552,18
donovdi01,1950,Richard Edward,R,880,15
donovto01,1901,Thomas Joseph,R,0,1
dopsojo01,1985,John Robert,R,386,8
dorgami01,1879,Michael Cornelius,R,103,4
dorisha01,1947,Harry,R,332,12
dornegu01,1902,Augustus,R,275,7
dorseca01,1940,Calvin Leavelle,R,6,3
dorseji01,1980,James Edward,R,14,3
doteloc01,1999,,R,1077,18
dotsori01,1979,Richard Elliott,R,973,13
dotyba01,1890,Elmer L.,R,4,1
doughji01,1995,James E.,R,59,4
doughto01,1904,Thomas James,R,0,1
douglph01,1912,Phillip Brooks,R,683,12
douglse01,2001,Sean Reed,R,155,5
douglwh01,1957,Charles William,R,28,1
dovede01,2007,Dennis A.,R,1,1
dowdki01,1910,James Joseph,R,1,1
downsda01,1972,David Ralph,R,5,1
downske01,1986,Kelly Robert,R,598,9
dowseto01,1890,Thomas Joseph,R,0,1
doyleca01,1935,William Carl,R,101,5
doyleje01,1925,Jesse Herbert,R,38,4
doylejo02,1882,John Aloysius,R,5,1
doylesl01,1906,Judd Bruce,R,209,6
doyneco01,2007,Michael Cory,R,2,1
doziebu01,1947,William Joseph,R,3,2
dozieto01,1986,Thomas Dean,R,4,1
drabedo01,1986,Douglas Dean,R,1594,13
drabeky01,2010,Kyle Jordan,R,63,2
drabomo01,1956,Myron Walter,R,1162,20
dragodi01,1969,Richard Anthony,R,987,14
drahmbr01,1991,Brian Stacy,R,29,4
drakelo01,1922,Logan Gaffney,R,11,3
draketo01,1939,Thomas Kendall,R,13,2
drapemi01,1993,Michael Anthony,R,16,1
dreifda01,1994,Darren James,R,802,9
dresery01,2001,,R,301,7
dresski01,1991,Kirk Richard,R,17,1
dressro01,1975,Robert Alan,R,129,5
drewska01,1946,Karl August,R,322,10
drewti01,2000,,R,40,5
dreyest01,1993,Steven William,R,34,2
driscmi01,1916,Michael Columbus,R,0,1
drisktr01,2002,Travis Corey,R,123,5
drohato01,1913,Thomas F.,R,2,1
drottdi01,1957,Richard Fred,R,460,7
drucklo01,1909,Louis Frank,R,201,4
drummti01,1987,Timothy Darnell,R,63,3
drysddo01,1956,Donald Scott,R,2486,14
dubiemo01,1944,Walter John,R,289,7
dubucje01,1908,Jean Joseph Octave Arthur,R,438,9
duchsju01,2001,Justin Craig,R,347,8
duckwbr01,2001,,R,376,8
duckwji01,1963,James Raymond,R,220,5
dudlecl01,1929,Elzie Clise,R,106,5
duesha01,1977,Hal Joseph,R,47,3
duffaji01,1961,James Francis,R,210,6
duffijo01,1967,John Brown,R,6,1
duffla01,1922,Cecil Elba,R,7,1
duffma01,2002,Matthew Clark,R,4,1
duffybe01,1913,Bernard Allen,R,8,1
dugglbi01,1898,William James,R,453,10
dukesto01,1967,Thomas Earl,R,169,6
dulibbo01,1959,Robert John,R,129,7
dumonge01,1915,George Henry,R,128,5
dumouda01,1977,Daniel Lynn,R,7,2
duncaco01,2001,,R,50,2
dundoed01,1883,Edward Joseph,R,68,2
dunegji01,1970,James William,R,3,1
dunklda01,1897,Edward Perks,R,139,6
dunlafr01,1884,Frederick C.,R,2,2
dunnemi01,1987,Michael Dennis,R,205,6
dunnian01,1889,Andrew Jackson,R,6,2
dunnist01,1970,Steven John,R,390,9
dunnja01,1897,John Joseph,R,171,9
dunnji01,1952,James William,R,2,1
dunnsc01,2004,Scott Allen,R,6,2
dupremi01,1976,Michael Dennis,R,5,1
durbich01,1999,,R,512,13
durbijd01,2004,Joseph Adam,R,46,3
durenry01,1954,Rinold George (Jr.),R,630,13
durhabu01,1904,Louis Raphael,R,6,4
durhado01,1972,Donald Gary,R,58,2
durhaed01,1929,Edward Fant,R,204,5
durhajo01,1902,James Garfield,R,3,1
durocja01,2002,Jayson Paul,R,51,2
durritr01,2004,,R,0,1
duryeje01,1889,James Newton,R,416,7
dusaker01,1948,Ervin Frank,R,26,4
dustabo01,1963,Robert Andrew,R,4,1
duzenbi01,1890,William George,R,5,1
dwyerfr01,1888,John Francis,R,563,14
dyerbe01,1918,Benjamin Franklin,R,0,1
dyermi01,1989,Michael Lawrence,R,154,4
dygerji01,1905,James Henry,R,583,6
dykesji01,1927,James Joseph,R,0,1
earleto01,1938,Thomas Francis Aloysius,R,104,6
earnsge01,1928,George Livingston,R,1002,11
easlelo01,1987,Kenneth Logan,R,27,2
easonma01,1900,Malcolm Wayne,R,273,7
eastca01,1915,Carlton William,R,1,1
easthu01,1941,Gordon Hugh,R,27,3
eastwra01,1974,Rawlins Jackson,R,295,10
eatonad01,2000,,R,855,11
eatoncr01,1979,Craig,R,4,1
eatonze01,1944,Zebulon Vance,R,19,2
eavega01,1988,Gary Louis,R,25,3
eavesva01,1935,Vallie Ennis,R,46,5
eckerch01,1919,Charles William,R,22,3
eckerde01,1975,Dennis Lee,R,2401,25
eddyst01,1979,Steven Allen,R,7,1
edeleed01,1932,Edward Joseph,R,0,1
edelejo01,1981,Benny Joe,R,26,3
edelmjo01,1955,John Rogers,R,3,1
edenfke01,1995,Kenneth Edward,R,10,2
edensto01,1987,Thomas Patrick,R,182,8
edgebu01,1979,Claude Lee,R,19,1
edlefst01,2011,Steven Bradley,R,6,1
edmonbo01,1906,Robert E.,R,0,1
edmonbr01,1998,,R,98,3
edmonge01,1922,George Henderson,R,3,3
edmonpa01,1969,Paul Michael,R,46,1
edwarfo01,1925,Foster Hamilton,R,60,5
edwarsh01,1934,Sherman Stanley,R,1,1
eellsha01,1906,Harry Archibald,R,35,1
eganri01,1894,John Joseph,R,2,1
eganwi01,1902,Aloysius Jerome,R,52,3
egberja01,2009,John Edward,R,0,1
eglofbr01,1991,Bruce Edward,R,8,1
ehmkeho01,1915,Howard Jonathan,R,1030,16
ehretre01,1888,Philip Sydney,R,848,11
ehrharu01,1924,Welton Claude,R,128,6
eicheju01,1978,Juan Tyrone,R,281,7
eichhma01,1982,Mark Anthony,R,640,12
eilanda01,1988,David William,R,153,10
eilerda01,1964,David Louis,R,52,5
einerda01,2000,,R,3,1
eiteled01,1890,Edward Henry,R,24,2
ekstrmi01,2008,Michael Alexander,R,36,4
elartsc01,1998,,R,698,12
elderda01,2002,David Matthew,R,26,2
eldreca01,1991,Calvin John,R,939,14
ellerho01,1917,Horace Owen,R,381,5
elliocl01,1904,Claud Judson,R,47,3
elliodo01,1994,Donald Glenn,R,27,2
ellioha01,1929,Harold William,R,90,4
ellisdo01,1968,Dock Phillip,R,1136,16
ellisge01,1920,George Russell,R,1,1
ellisro02,1996,Robert Randolph,R,54,4
ellissa01,1962,Samuel Joseph,R,677,7
ellswst01,1988,Steven Clark,R,16,1
elstodo01,1953,Donald Ray,R,519,10
elybo01,1884,William Frederick,R,32,4
elyjo01,2010,John,R,89,2
embrere01,1941,Charles Willard,R,286,8
embresl01,1923,Charles Akin,R,1,1
emmersl01,1945,William Peter,R,28,2
emslibo01,1883,Robert Daniel,R,362,4
encarlu01,1990,Luis Martin Lora,R,8,1
ennisjo01,2002,John Wayne,R,22,3
enrigba01,2010,Barry R.,R,70,2
enrigja01,1917,Jackson Percy,R,1,1
enzmajo01,1914,John,R,91,4
eovalna01,2011,Nathan Edward,R,23,1
epperal01,1938,Albert Paul,R,13,2
eppleco01,2011,Cody Allen,R,6,1
erardgr01,1977,Joseph Gregory,R,5,1
erauted01,1947,Edward Lorenz Sebastian,R,157,7
erdosto01,1997,Todd Michael,R,58,6
erickdo01,1958,Don Lee,R,9,1
ericker01,1914,Eric George Adolph,R,367,8
erickha02,1953,Harold James,R,19,1
erickjo01,1995,John Edward,R,132,3
erickpa01,1941,Paul Walford,R,432,10
erickro01,1978,Roger Farrell,R,365,7
ericksc01,1990,Scott Gavin,R,1252,17
erricdi01,1938,Richard Merriwell,R,176,6
erskica01,1948,Carl Daniel,R,981,12
escaled01,2010,Edgmer Eduarado,R,16,2
escarch01,1982,Ernesto (Acosta),R,33,1
escobke01,1997,Kelvim Jose (Bolivar),R,1310,12
espinal01,1991,Alvaro Alberto,R,0,1
espinni01,1974,Arnulfo Acevedo,R,338,9
esposmi01,2005,Michael Anthony,R,5,1
essicbi01,1906,William Earl,R,23,2
estocge01,1951,George John,R,11,1
estrach01,1960,Charles Leonard,R,535,7
estrama01,2008,Marco R.,R,120,4
estrele01,2000,,R,28,3
etherse01,2000,Seth Michael,R,63,4
ettlema01,1993,Mark Edward,R,9,1
eubanjo01,1905,John Franklin,R,56,3
eubanue01,1922,Uel Melvin,R,1,1
eufemfr01,1985,Frank Anthony,R,30,1
evansba02,1998,,R,7,1
evansbi01,1916,William James,R,41,3
evansbi02,1949,William Lawrence,R,4,2
evansch01,1909,Charles Franklin,R,23,2
evansja01,1880,Uriah L. P.,R,3,3
evansre01,1936,Russell Edison,R,47,2
evansro01,1897,Roy,R,211,8
everile01,1969,Edward Leon,R,11,1
ewingbo01,1902,George Lemuel,R,998,11
ewingbu01,1882,William,R,23,6
ewingjo01,1888,John,R,525,4
eyrewi01,2006,William Mays,R,86,4
eyricge01,1943,George Lincoln,R,5,1
faberre01,1914,Urban Clarence,R,1471,20
facero01,1953,Elroy Leon,R,877,17
faethto01,1919,Anthony Joseph,R,21,2
faganev01,1943,Everett Joseph,R,21,2
faheyfr01,1918,Francis Raymond,R,1,1
fahrepe01,1914,Clarence Willie,R,2,1
fahrje01,1951,Gerald Warren,R,0,1
fairbji01,1903,James Lee,R,16,2
faircra01,1919,James Lamar,R,0,1
fajarhe01,1991,Hector (Nabaratte),R,78,5
falkebr01,1999,,R,62,7
falkecy01,1903,Frederick Peter,R,1164,14
falleed01,1931,Edward Joseph,R,20,2
faltest01,1997,Steven James,R,7,2
fannicl01,1945,Clifford Bryson,R,352,8
fannija01,1889,John Jacob,R,7,2
fanokha01,1963,Harry Michael,R,35,2
fanslst01,1986,Stanley Robert,R,13,1
fanweha01,1910,Harry Clayton,R,30,1
farmeed01,1971,Edward Joseph,R,395,14
farmeho01,1990,Howard Earl,R,14,1
farnsje01,2002,Jeffrey Ellis,R,28,1
farnsky01,1999,Kyle Lynn,R,892,16
farquda01,2011,Daniel Andres,R,1,1
farrejo03,1987,John Edward,R,355,8
farretu01,1956,Richard Joseph,R,1177,16
farrji01,1982,James Alfred,R,6,1
farrst01,1984,Steven Michael,R,668,12
faszhja01,1953,John Edward,R,7,1
faulbi01,1962,William Alvan,R,164,6
fausebu01,1944,Robert Shaw,R,3,1
faustch01,1911,Charles Victor,R,0,1
fauvecl01,1899,Clayton King,R,1,1
fearve01,1952,Luvern Carl,R,4,1
feldmha01,1941,Harry,R,254,6
feldmsc01,2005,Scott Wayne,R,337,7
felixha01,1901,Harry,R,10,2
felizne01,2009,Neftali  (Antonio),R,164,3
fellebo01,1936,Robert William Andrew,R,2581,18
feltote01,1979,Terry Lane,R,108,4
fenneho01,1921,Horace Alfred,R,1,1
fergual01,1918,James Alexander,R,397,13
fergubo01,1871,Robert Vavasour,R,16,6
fergubo02,1944,Robert Lester,R,9,1
ferguch01,1884,Charles J.,R,728,4
ferguch02,1901,Charles Augustus,R,0,1
ferguge01,1906,Cecil B.,R,298,6
fermira01,1995,Ramon Antonio (Ventura),R,0,1
fernaal01,1990,Alexander,R,1252,10
fernaja01,2001,,R,61,5
fernaos01,1996,Osvaldo (Guerra),R,208,4
ferrabi01,1935,William Joseph,R,0,1
ferrewe01,1927,Wesley Cheek,R,985,17
ferribo01,1979,Robert Eugene,R,6,2
ferrida01,1945,David Meadow,R,296,6
ferrito01,1941,Thomas Jerome,R,245,12
ferrycy01,1904,Alfred Joseph,R,6,2
ferryja01,1910,John Francis,R,56,4
fersoal01,1889,Alexander,R,106,3
fettelo01,1937,Louis Henry William,R,194,6
fettemi01,1989,Michael Lee,R,518,19
fidryma01,1976,Mark Steven,R,170,5
fieldjo01,1887,John Joseph,R,0,1
fieldna01,2002,Nathan Patrick,R,72,6
fienca01,2009,Casey M.,R,9,2
fienelo01,1906,Louis Henry,R,54,4
fiersmi01,2011,Michael Bruce,R,2,1
fifeda01,1973,Danny Wayne,R,21,2
fifieja01,1897,John Proctor,R,89,4
figaral01,2009,Alfredo  (Figaro),R,21,2
figueed01,1974,Eduardo (Padilla),R,571,9
figuene01,2000,Nelson,R,337,10
fikacje01,2001,,R,116,4
filebo01,2001,Robert Michael,R,55,3
filerto01,1982,Thomas Carson,R,115,6
filesed01,1908,Charles Edward,R,6,1
fillema01,1934,Marcus Lucius,R,0,1
fillida01,1915,Dana,R,270,8
finchbi01,1916,William Allen,R,5,1
finchjo01,1979,Joel D.,R,25,1
fineto01,1947,Thomas Morgan,R,16,2
fingero01,1968,Roland Glen,R,1299,17
finkhe01,1935,Herman Adam,R,73,3
finlape01,1908,Pembroke,R,2,2
finneha01,1912,Joseph Ignatius,R,168,6
finnvga01,1994,Anders Gar,R,17,1
fioreto01,2000,,R,94,5
fireost01,1981,Stephen John,R,27,6
fischbi01,1956,William Charles,R,313,13
fischha01,1962,Henry William,R,369,8
fischje01,1987,Jeffrey Thomas,R,8,2
fischru01,1941,Reuben Walter,R,136,5
fischto01,1986,Todd Richard,R,7,1
fishebr01,1985,Brian Kevin,R,370,7
fisheca01,2009,Charles E.,R,86,3
fishech01,1871,William Charles,R,99,7
fishech04,1893,Chauncey Burr,R,80,7
fishecl01,1919,Clarence Henry,R,1,2
fishedo01,1945,Donald Raymond,R,4,1
fisheed01,1902,Edward Fredrick,R,0,1
fisheed02,1959,Eddie Gene,R,812,18
fisheha01,1952,Harry Devereux,R,5,1
fisheja01,1959,John Howard,R,1017,11
fishele01,1899,Leo,R,6,1
fishema01,1955,Maurice Wayne,R,1,1
fishera01,1910,Ray Lyle,R,680,10
fisheto01,1904,Thomas Chalmers,R,84,1
fisheto02,1967,Thomas Gene,R,1,1
fiskema01,1914,Maximilian Patrick,R,87,1
fistedo01,2009,Douglas Wildes,R,275,4
fitzkpa01,1924,Paul Frederick Herman,R,1,1
fitzmal01,1969,Alan James,R,458,11
fitzsfr01,1925,Frederick Landis,R,870,20
flanira01,1946,Raymond Arthur,R,2,1
flateja01,1908,John William,R,8,1
flemibi01,1940,Leslie Fletchard,R,167,6
fletcpa01,1993,Edward Paul,R,10,3
fletcsa01,1909,Samuel Scott,R,8,2
fletcva01,1955,Alfred Vanoide,R,4,1
flinnjo01,1978,John Richard,R,36,4
floreje01,1942,Jesse (Sandoval),R,352,7
floribr01,1994,Bryce Bettencourt,R,395,10
flowebe01,1951,Bennett,R,86,6
floydga01,2004,Gavin Christopher,R,734,8
flynnjo02,1886,John A.,R,146,1
flythst01,1936,Stuart McGuire,R,14,1
fodgege01,1958,Gene Arlan,R,15,1
fogarji01,1884,James G.,R,5,4
foggjo01,2001,,R,627,9
foleyto02,1989,Thomas Michael,R,0,1
fonsele01,1932,Lewis Albert,R,0,1
fontejo01,1998,,R,24,1
foppeje01,2003,Jesse W.,R,109,3
forceda01,1873,David W.,R,0,2
fordbe01,1998,,R,23,3
fordbi01,1936,William Brown,R,0,1
fordda02,1978,David Alan,R,46,4
fordge01,1905,Eugene Wyman,R,20,1
fordge02,1936,Eugene Matthew,R,2,2
fordru01,1909,Russell William,R,710,7
fordwe01,1973,Percival Edmund Wentworth,R,4,1
formabi01,1909,William Orange,R,2,2
fornimi01,1952,Jose Miguel (Torres),R,576,15
forscbo01,1974,Robert Herbert,R,1133,17
forscke01,1970,Kenneth Roth,R,1047,16
fortuba01,2004,Bartolome (Araujo),R,25,3
fortuga01,1916,Garrett Reese,R,23,3
fossla01,1961,Larry Curtis,R,12,2
fosteal01,1967,Alan Benton,R,501,10
fosteed01,1908,Edward Lee,R,11,1
fosteke01,1993,Kevin Christopher,R,417,7
fostekr01,2001,,R,8,1
fostela01,1963,Larry Lynn,R,1,1
fosteru01,1913,George,R,294,5
fostest01,1991,Stephen Eugene (Jr.),R,61,3
foucast01,1973,Steven Raymond,R,307,7
foulkke01,1997,Keith Charles,R,718,12
fournja01,1922,John Frank,R,0,1
foutzda01,1884,David Luther,R,790,11
fowlear01,1954,John Arthur,R,539,9
fowledi01,1941,Richard John,R,382,10
fowlkal01,1982,Alan Kim,R,55,2
foxch02,1997,Chad Douglas,R,262,11
foxho01,1944,Howard Francis,R,342,9
foxma01,2010,Matthew Jacob,R,0,2
foxte01,1960,Terrence Edward,R,185,8
foxxji01,1939,James Emory,R,11,2
foytapa01,1953,Paul Eugene,R,827,12
francea01,1960,Earl Coleman,R,263,6
francfr01,2004,Franklin,R,368,7
francma01,1999,Matthew Neil,R,2,1
frankfr02,1927,Frederick Meloy,R,622,14
frankja01,1944,James Wilford,R,0,1
frankja02,1971,John William,R,4,1
frankry01,1999,,R,668,13
frascjo01,1994,John Vincent,R,206,8
frasech01,1896,Charles Carrolton,R,1098,15
frasewi01,1986,William Patrick,R,328,9
frasivi01,1931,Victor Patrick,R,170,7
frasoja01,2004,Jason Andrew,R,446,9
frazige01,1978,George Allen,R,449,12
fredeke01,2002,Kevin Albert Francis,R,27,2
fredrsc01,1993,Scott Eric,R,20,1
freembu02,1921,Alexander Vernon,R,52,2
freemha01,1921,Harvey Bayard,R,5,1
freemhe01,1952,Hershell Baskin,R,158,8
freemma01,1959,Mark Price,R,55,3
freemma02,1986,Marvin,R,383,12
freezja01,1925,Carl Alexander,R,1,1
freisda01,1974,David James,R,430,7
freybe01,1929,Benjamin Rudolph,R,179,9
fribebe01,1925,Bernard Albert,R,1,1
fricama01,1952,Marion John,R,115,4
fridask01,1923,Grier William,R,9,1
friedbo01,1932,Robert George,R,2,1
frielbi01,1902,William Edward,R,0,1
frienbo01,1951,Robert Bartmess,R,1734,17
frierer01,2009,Ernesto  (Gutierrez),R,119,3
friseda01,1967,Daniel Vincent,R,471,11
friskem01,1899,John Emil,R,39,2
frocksa01,1907,Samuel William,R,202,5
frohwto01,1987,Todd Gerard,R,259,9
frommar01,1906,Arthur Henry,R,638,11
frostda01,1977,Carl David,R,222,6
frutoem01,2006,Emiliano Ricardo,R,34,1
fryech01,1940,Charles Andrew,R,18,1
fryjo01,1923,Johnson,R,0,1
fuchsch01,1942,Charles Thomas,R,41,4
fuentmi01,1969,Miguel (Pinet),R,14,1
fukumka01,2008,Kazuo,R,1,1
fulchje01,2006,Jeffrey Joseph,R,162,6
fulghjo01,1979,John Thomas,R,123,2
fullecu01,1921,Curtis Hooper,R,104,6
fulleed01,1886,Edward Ashton White,R,3,1
fulmech01,1873,Charles John,R,0,1
fulmech02,1886,Christopher,R,0,1
fultobi01,1987,William David,R,2,1
funkfr01,1960,Franklin Ray,R,150,4
fussech01,1998,,R,91,3
fyhrimi01,1996,Michael Edwin,R,109,6
gabinar01,2009,Armando Leisdeker,R,4,2
gablefr01,1935,Frank Harold,R,109,6
gablega02,1959,John Richard,R,63,3
gableke01,1945,Kenneth Harlin,R,88,3
gaddyjo01,1938,John Wilson,R,3,1
gaettga01,1997,Gary Joseph,R,1,3
gaffbr01,1982,Brent Allen,R,60,3
gagneer01,1999,,R,718,11
gailled01,1997,Julian Edward,R,24,3
gaisefr01,1908,Frederick Jacob,R,2,1
gajkost01,1998,,R,3,1
gakelda01,1991,Daniel Michael,R,43,1
galarar01,2007,Armando Antonio (Barreto),R,329,5
galasbo01,1977,Robert Joseph,R,63,3
galehde01,1934,Dennis Ward,R,851,16
galeri01,1978,Richard Blackwell,R,518,7
gallase01,2007,Sean Patrick,R,165,7
gallayo01,2007,Yovani,R,732,5
gallibe01,1912,Melvin Allys,R,550,10
galliph01,1931,Philip Joseph,R,68,3
galveba01,1986,Balvino (Jerez),R,11,1
galvipu01,1875,James Francis,R,1806,17
gamblbo01,1888,Robert J.,R,2,1
gandagu01,2001,,R,7,1
gantnji01,1979,James Elmer,R,0,1
garbebo01,1956,Robert Mitchell,R,3,1
garbege01,1969,Henry Eugene,R,940,22
garceri01,1990,Richard Alan (Mendoza) (Jr.),R,296,11
garcian01,2007,Anderson,R,0,1
garcifr02,1999,Freddy Antonio,R,1486,14
garciha01,2007,Harvey A. (Ibarras),R,15,1
garcija01,2004,Santiago,R,239,8
garcijo01,2006,Jose Luis,R,8,1
garcimi01,1948,Edward Miguel,R,1117,14
garcimi03,1999,,R,18,2
garcira01,1948,Ramon (Garcia),R,2,1
garcira02,1972,Ralph,R,12,2
garcira03,1991,Ramon Antonio (Fortunato),R,200,3
garcire01,2002,Reynaldo,R,17,2
garciro01,2003,Rosman Jose,R,30,2
gardiar01,1923,Arthur Cecil,R,0,1
gardimi01,1990,Michael James,R,239,7
gardnch01,1991,Christopher John,R,12,1
gardngl01,1945,Miles Glenn,R,20,1
gardnha01,1911,Harry Ray,R,24,2
gardnji01,1895,James Anderson,R,115,5
gardnle01,2002,Terrence Lee,R,68,4
gardnma01,1989,Mark Allan,R,1256,13
gardnwe01,1984,Wesley Brian,R,358,9
garfibi01,1889,William Milton,R,20,2
garibbo01,1962,Robert Roy,R,14,4
garlajo01,2000,,R,1124,13
garlalo01,1931,Louis Lyman,R,4,1
garlawa01,1973,Marcus Wayne,R,450,9
garmami01,1969,Michael Douglas,R,213,10
garonwi01,1899,William,R,2,1
garrecl01,1915,Clarence Raymond,R,5,1
garresc01,1982,Scott William,R,703,10
garricl01,1928,Clifford William,R,0,1
garvene01,1948,Ned Franklin,R,881,15
garvine01,1896,Virgil Lee,R,612,9
garzama01,2006,Matthew Scott,R,769,6
gaspaha01,1909,Harry Lambert,R,228,4
gastomi01,1924,Nathaniel Milton,R,615,11
gastrha01,1889,Henry Carl,R,514,8
gatewau01,1963,Aubrey Lee,R,75,4
gaudich01,2003,Chad Edward,R,528,12
gawch01,1920,George Joseph,R,4,1
gearda01,1896,Dale Dudley,R,41,2
gearrco01,2011,Cory Nathanian,R,25,1
gearybo01,1918,Robert Norton,R,41,3
gearyge01,2003,Geoffrey Michael,R,230,7
gebhabo01,1971,Robert Henry,R,26,3
gebripe01,1947,Peter,R,17,1
geddeji01,1972,James Lee,R,10,2
gedeojo01,1913,Elmer Joseph,R,0,1
geedi01,2010,Dillon Kyle,R,131,2
geerbi01,1884,William Henry Harrison,R,1,1
geerjo01,2008,Joshua Brent,R,70,2
gehrihe01,1907,Henry,R,31,2
gehrmpa01,1937,Paul Arthur,R,1,1
geigega01,1958,Gary Merle,R,2,1
geishve01,1969,Vernon William,R,18,1
geissem01,1887,Emil August,R,4,1
gelbech01,1940,Charles Magnus,R,1,1
gelnajo01,1964,John Richard,R,126,5
genewjo01,1922,Joseph Edward,R,316,10
gentrga01,1969,Gary Edward,R,615,7
gentrru01,1943,James Ruffus,R,78,5
georgch01,1991,Christopher Sean,R,2,1
georgos01,1938,Oscar John,R,0,1
gerarda01,1962,David Frederick,R,30,1
gerbege01,1962,George Alois,R,1,1
gerkist01,1945,Stephen Paul,R,25,1
germafr01,2002,Franklyn Miguel (Made),R,114,6
germaju01,2004,Justin William,R,153,6
germale01,1890,Lester Stanley,R,147,7
gervasa01,2009,Samuel,R,28,2
getteal01,1945,Allen Jones,R,310,9
getzich01,1884,Charles H.,R,1070,10
geyerru01,1910,Jacob Bowman,R,133,4
ghelfto01,1983,Anthony Paul,R,14,1
gibsobo01,1959,Robert,R,3117,17
gibsobo02,1983,Robert Louis,R,166,5
gibsono01,1903,Norwood Ringold,R,258,4
gibsoro01,1890,Robert Murray,R,4,2
gibsosa01,1926,Samuel Braxton,R,208,5
gickge01,1937,George Edward,R,2,2
gideobr01,1987,Byron Brett,R,33,3
gideoji01,1975,James Leslie,R,2,1
giebefl01,1939,Floyd George,R,30,3
gielpa01,1954,Paul Robert,R,145,7
gieseda01,2007,Daniel Joshua,R,47,3
giggibo01,1959,Robert Thomas,R,32,4
gilfija01,2003,Jason Edward,R,12,1
gilksbo01,1887,Robert James,R,36,3
gillebo01,1944,Robert William,R,59,4
gillecl01,1923,Claral Lewis,R,2,1
gilled01,1919,Edward James,R,7,1
gilledu01,1922,John Patrick,R,21,1
gilleto02,1990,Thomas Bradford,R,1,1
gillge01,1937,George Lloyd,R,95,4
gillija01,1909,John Patrick,R,14,2
gillpge01,1898,George Fred,R,12,1
gilmole01,1944,Leonard Preston,R,0,1
gingbi01,1899,William Joseph,R,2,1
gingrjo01,1915,Joseph Elzead John,R,2,1
gintema01,2000,,R,132,7
giovaed01,1999,Edward Thomas,R,0,1
girarch01,1910,Charles August,R,11,1
gissech01,2004,Chris,R,11,1
giustda01,1962,David John (Jr.),R,1103,16
gladdda01,1988,Clinton Daniel,R,0,2
gladdfr01,1961,Fred Earl,R,394,13
gladefr01,1902,Frederick Monroe,R,464,6
glaisjo01,1920,John Burke,R,2,1
glaseno01,1920,Norman Matt,R,1,1
glassja01,1884,John Wesley,R,3,4
glassto01,1925,Thomas Joseph,R,2,1
glaubke01,1998,,R,8,2
glavelu01,1913,Luke Frank,R,1,1
glazera01,1906,Daniel Ralph,R,137,3
glaznwh01,1920,Charles Franklin,R,266,6
gleasjo01,1920,Joseph Paul,R,14,2
gleaski01,1888,William J.,R,744,9
glendma01,1902,Martin J.,R,9,2
gliatsa01,1930,Salvador Michael,R,7,1
glinage01,1994,George,R,1,1
glovega01,1999,,R,324,10
glynnry01,1999,,R,116,5
goarjo01,1896,Joshua Mercer,R,3,2
godfrgr01,2011,Graham H.,R,13,1
