edmonsa01,1907,Samuel Sherwood,L,0,1
edwarji01,1922,James Corbette,L,211,7
edwarwa01,1989,Wayne Maurice,L,84,3
egandi02,1963,Richard Wallis,L,68,4
eganji01,1882,James K.,L,20,1
eibelha01,1920,Henry Hack,L,5,1
eischjo01,1994,Joseph Raymond,L,244,11
eisenha01,1935,Harry,L,157,9
eisenja01,1944,Jacob Henry,L,0,1
elbersc01,2008,Timothy Scott,L,63,4
elderhe01,1913,Henry Knox,L,0,1
ellinbr01,1974,Harold Bruce,L,16,1
elliogl01,1947,Herbert Glenn,L,25,3
ellioju01,1923,James Thomas,L,453,11
ellisji01,1967,James Russell,L,8,2
ellswdi01,1958,Richard Clark,L,1140,15
elvirna01,1990,Narciso Chicho (Delgado),L,6,1
embreal01,1992,Alan Duane,L,691,20
emigch01,1896,Charles Henry,L,1,1
endertr01,2000,,L,5,1
engeljo01,1912,Joseph William,L,151,7
engelst01,1985,Steven Michael,L,29,1
engleri01,1981,Richard Douglas,L,2,1
englije01,2010,Jesse Logan,L,4,1
enyarte01,1974,Terry Gene,L,2,1
erickra01,1929,Ralph Lief,L,2,2
escalse01,2009,Sergio Luis (Rodriguez),L,35,2
eshelva01,1995,Vaughn Michael,L,118,3
esperdu01,1890,Charles H.,L,453,13
espinge01,2008,Eugene Macalalag,L,8,1
esserma01,1979,Mark Gerald,L,1,1
esteldi01,1964,Richard Henry,L,29,2
estessh01,1995,Aaron Shawn,L,1210,14
estraho01,1999,Horacio (Jimenez),L,22,3
estraos01,1929,Oscar,L,0,1
evansar01,1932,William Arthur,L,6,1
evelada01,2005,Dana J.,L,238,8
eversbr01,1994,Bryan David,L,61,4
eyresc01,1997,Scott Alan,L,537,15
faganbi01,1887,William A.,L,61,2
falcope01,1975,Peter Frank,L,865,10
falkch01,1925,Chester Emanuel,L,16,3
fallobo01,1984,Robert Joseph,L,27,2
fanovfr01,1949,Frank Joseph,L,64,2
farmemi01,1996,Michael Anthony,L,16,1
farreke01,1943,Major Kerby,L,4,1
fasseje01,1991,Jeffrey Joseph,L,1643,19
fastda01,1968,Darcy Rae,L,10,1
faulkji01,1927,James Leroy,L,34,3
feierry01,2006,Ryan Robert,L,64,3
felicpe01,2002,Pedro Juan (Molina),L,341,8
ferenst01,1942,Stanley,L,51,2
fernasi01,1983,Charles Sidney,L,1743,16
ferraan01,2003,Anthony Michael,L,1,1
ferrado01,1955,Donald Hugh,L,350,9
ferreto01,1985,Anthony Ross,L,5,1
fickjo01,1944,John Ralph,L,2,1
fiebecl01,1932,Clarence Thomas,L,1,1
filsope01,1982,William Peter,L,187,8
finlech01,1986,Charles Edward,L,2610,18
finlest01,2001,Steven Allen,L,0,1
fischca01,1930,Charles William,L,376,10
fishefr01,1964,Frederick Brown,L,1,1
fittepa01,1914,Paul Clarence,L,34,2
fitzgbr01,2002,Brian Michael,L,3,1
fitzgjo03,1958,John Francis,L,3,1
flahepa02,1899,Patrick Joseph,L,271,10
flanami01,1975,Michael Kendall,L,1491,19
flanito01,1954,Thomas Anthony,L,0,2
flavijo01,1964,John Thomas,L,5,1
flemida01,1991,David Anthony,L,303,6
flenehu01,1993,Gregory Alan,L,55,3
fletcto01,1962,Thomas Wayne,L,1,1
flitchi01,1942,Hildreth Milton,L,1,1
flohrmo01,1934,Moritz Herman,L,6,1
floredo01,1995,Donald Emery,L,5,1
florera01,2002,Randy Alan,L,202,10
florero01,2005,Ronald Joel,L,41,3
flowewe01,1940,Charles Wesley,L,11,2
flynnca01,1894,Cornelius Francis Xavier,L,11,3
foleycu01,1879,Charles Joseph,L,127,5
foleyjo01,1885,John J.,L,2,1
folkeri01,1970,Richard Nevin,L,242,7
fontera01,1983,Silton Ray,L,216,5
foorji01,1971,James Emerson,L,5,3
fordhto01,1997,Thomas James,L,33,2
fordma01,2003,Matthew Lee,L,26,1
fordwh01,1950,Edward Charles,L,1956,16
forembr01,1895,John Davis,L,81,3
foremfr01,1884,Francis Isaiah,L,586,14
foremha01,1924,August G.,L,4,2
forstsc01,2000,,L,23,1
